Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC171102;The french have claimed the lands west to the Rhine river! Today a French diplomat arrived saying that we can forsake our allegiance to the emperor, and become the subject of the French king in return from sparing our lands from the French wrath. We're faced with a difficult choice, what should we do?;;;;;;;;;;;;;
EVTDESC171103;The french have claimed the lands west to the Rhine river! Today a French diplomat arrived saying that we can forsake our allegiance to the emperor, and become the subject of the French king in return from sparing our lands from the French wrath. We're faced with a difficult choice, what should we do?;;;;;;;;;;;;;
EVTDESC171104;The french have claimed the lands west to the Rhine river! Today a French diplomat arrived saying that we can forsake our allegiance to the emperor, and become the subject of the French king in return from sparing our lands from the French wrath. We're faced with a difficult choice, what should we do?;;;;;;;;;;;;;
EVTDESC171105;$FROMCOUNTRY$ has forsaken their allegiance with the Holy Roman Emperor, and pledged loyalty to our King!;;;;;;;;;;;;;
EVTDESC171107;Louis XIV, known as Louis the Great or the Sun King, was King of France from 14 May 1643. He's best known for introducing complete Absolutism to the Kingdom of France, as well as his conquests in Alsasce and Spanish Netherlands, with the aim to move the border of France all the way to the Rhine. His extravagant life style would also set a precedent for future monarchs, as France during Louis XVI reign would reach it's hight in terms of cultural influence;;;;;;;;;;;;;
EVTDESC170717071707;We have gained the territory of Gibraltar thanks to our recent war with Spain;;;;;;;;;;;;;
EVTDESC1788000003;An explorer has came to our land asking us to fund his expedition into the unknown lands of the new world, and later financing the establishment of a colony there. The man doesn't look too trustworthy, but the prestige coming out of discovering new lands.;;;;;;;;;;;;;
EVTDESC1788000004;An explorer has came to our land asking us to fund his expedition into the unknown lands of the new world, and later financing the establishment of a colony there. The man doesn't look too trustworthy, but the prestige coming out of discovering new lands.;;;;;;;;;;;;;
EVTDESC1788000005;An explorer has came to our land asking us to fund his expedition into the unknown lands of the new world, and later financing the establishment of a colony there. The man doesn't look too trustworthy, but the prestige coming out of discovering new lands.;;;;;;;;;;;;;
EVTDESC1788000006;An explorer has came to our land asking us to fund his expedition into the unknown lands of the new world, and later financing the establishment of a colony there. The man doesn't look too trustworthy, but the prestige coming out of discovering new lands.;;;;;;;;;;;;;
EVTDESC174500;Charles VI died on 20 October 1740, probably out of mushroom poisoning. He had ignored the advice of Prince Eugene of Savoy who had urged him to concentrate on filling the treasury and equipping the army rather than on acquiring signatures of fellow monarchs. The Emperor, who spent his entire reign securing the Pragmatic Sanction, left Austria in an impoverished state, bankrupted by the recent Turkish war and the War of the Polish Succession; the treasury contained only 100,000 gulden, which were claimed by his widow. The army had also been weakened due to these wars; instead of the full number of 160,000, the army had been reduced to about 108,000, and they were scattered in small areas from the Austrian Netherlands to Transylvania, and from Silesia to Tuscany. They were also poorly trained and discipline was lacking. Later Maria Theresa even made a remark: "as for the state in which I found the army, I cannot begin to describe it." But this will all soon come to an end. As Maria Theresa Begins her reign, a new era approaches Austria, one of greatness and prosperity!;;;;;;;;;;;
EVTDESC174501;It is unlikely that Maria Theresa ever completely recovered from the smallpox attack in 1767, as 18th-century writers asserted. She suffered from shortness of breath, fatigue, cough, distress, necrophobia and insomnia. She later developed edema. Maria Theresa fell ill on 24 November 1780. Her physician Dr. Störk thought her condition serious, although Joseph was confident that she would recover in no time. By 26 November, she asked for the last rites, and on 28 November, the doctor told her that the time had come. On 29 November, she died surrounded by her remaining children.;;;;;;;;;;;;;
EVTDESC16001;Many have argued that we are not able to achieve victory in our fight for freedom. As difficult as our fight may be, perhaps we should turn to few of our overlord's rivals for help. France is one such nation.;;;;;;;;;;;;;
EVTDESC16002;The diplomat from the rebelling british colony has came to ask us for aid in their struggle. As costly as the initial loan may be an opportunity to diminish British influence in the region is certainly attention worthy.;;;;;;;;;;;;;
EVTDESC6083;The Oirats have decided to focus their efforts west, and as a result we are their new target. Some of our eastern khans have tried to use this time to declare their independence. The Dzungars have seized our eastern territories.  If we accept the Dzungar demands surely we will not be able to keep those territories.;;;;;;;;;;;;;
EVTDESC6082;In 1647 Tibet had a political revolution which gave the Dalai Lama absolute power and diminished Dzungar influence in the country. Having put down the revolt of the Uighurs and taken back our western territories from the khan of Bukhara we can now reassert our dominance over Tibet.;;;;;;;;;;;;;
EVTDESC6081;Tibet is being invaded by the Dzungars, perhaps soon is a good time for another war with them.;;;;;;;;;;;;;
EVTDESC6080;The Dzungars have done a terrible job managing Tibet and they have attacked one of our garrisons protecting a traditional trade route.It is time to restore order to Tibet and expel the Dzungars from the region. We will demand their retreat from Tibet, if they cannot comply with that we must take more drastic actions.;;;;;;;;;;;;;
EVTDESC6079;The Chinese emperor demands we end our occupation of Tibet. What will we do?;;;;;;;;;;;;;
EVTDESC1721003;As another king drops dead from his throne, the coronation ceremonies are already in full swing. Today we celebrate the ascension of His Imperial Majesty King Gustav, third of his name, dynast of Holstein-Gottorp, first cousin of Catherine the Great, nephew of Fredrick the Great. Truly a man with legitimacy in place of blood in his veins, as is required if one is to rule an empire stretching from Göteborg to Livonia to the top of the world.;;;;;;;;;;;;;
EVTDESC174502;Since the death of Charles II of Spain, the Habsburg family and its realms developed a serious problem. Their male lines began to go extinct. First Charles II died without a heir and that resulted in the war of Spanish succession. In 1703 Charles VI, the prince of Austria signed a mutual pact with his elder brother Joseph I. One of its agreements was that in case they both failed to have a male heir, then Joseph's daughters would inherit all Habsburg pessesions after both of them had died. Joseph became Holy Roman emperor soon after, failed to have a male heir and died in 1711 after which Charles VI succeeded him. However Charles himself failed to produce a male heir and began to worry that upon his death, the Habsburg domains would slip away from his line to Joseph's daughters as decreed by the Mutual pact of 1703. To counter that, Charles has now declared a Pragmatic sanction law according to which his daughters would inherit the throne rather than his nieces. This has not been received well by many in the empire and abroad and may just prove to be the spark of future internal strife.;;;;;;;;;;;;;
EVTDESC6078;The Kazakhs have reclaimed the district of the river Ayaguz. This was possibly a retalitation for our continued raids in their land.;;;;;;;;;;;;;
EVTDESC176800;Prince Kristian had always been a strange child, he had no blemish in his brilliant intellect nor his dazzling charisma, but his oddity lay deeper. He was beset by hallucinations, devastating personality swings, melancholy, and an emerging destruction mania. Unfortunately his redeeming qualities could never be fully realized, as his education was largely ignored, and the tutor that he did have was outright abusive. Many speculate that his mental state was inherited through blood, as his Cousin, George III of Great Britain, showed similar traits, known widely as the “Royal Malady”. Upon the death of Fredrik V, Kristian ascended to the throne, his chosen motto was: “Gloria ex amore patriae”, meaning, “glory through love of the fatherland”.;;;;;;;;;;;;;
EVTDESC171009;It probably started in some backalley in Paris, then it spread to the neighbouring lanes and streets. Further it creeped its way to the surrounding countryside. Now the flame of revolution has spread to the whole of France and threatens to overturn our rule of the Dual monarchy. Years of English rule have been declared as an oppression and French people from every echelon of society have taken up arms against the Dual Monarchy. From lowly peasants to conspiring armymen, many have joined the rebel army and a deadly war to shake the very foundations of our rule in France has begun.;;;;;;;;;;;;;
EVTDESC171000;War after war has launched Britain’s debt into orbit. The debt is, in fact, so staggeringly large that nobody actually knows exactly how much we owe. Britain’s balance sheet shows a hastily written rough estimate of “9,000,000 Pounds” (This would only be fully repaid recently, in 2015, three centuries later). Bankruptcy now could very well mean our utter collapse.;;;;;;;;;;;;;
EVTDESC171001;Facing up to 20 million pounds of debt, our ministry has been forced to take some desperate measures to keep our nation from outright collapsing. The chancellor of the exchequer (minister of debt) has joined together with a rather.. conniving.. Businessman. Together they have founded The South Sea Company to deal with government debt, a government puppeted trading company with monopoly in Latin America. However, these ports are all owned by Spain, and the recent Spanish war of succession has made British trading here nigh impossible. Instead, to make money, the company has launched a less than honourable scheme, involving all kinds of scamming, corruption, and general skullduggery. The company, without earning a single pound in actual profit, is beginning to make ever accelerating swathes of dishonest money. Money, however, that the government sorely needs...;;;;;;;;;;;;;
EVTDESC15730044;Leszczynski's faction has proposed the plan for a reform of the Commonwealth. It involves some radical changes like peasant emancipation, urbanisation, and army reform, as well as stricter organization of political institutions, resulting in stronger central government. Despite that noble privileges are to stay in place, making every "citizen" truly equal to the demise of the most powerful of nobles, and the question lies, indeed, in whether we are willing to challenge omnipotent magnates, and lesser ones loyal to them...;;;;;;;;;;;;;
EVTDESC15730043;Folwark system is based on large scale farming and unpaid labour of serfs, arguably a form of slavery. Initially it yielded great profits for economy of the Commonwealth, however it become apparent that in the long run the system was dragging country down, seeing how urbanisation in western Europe, that imported the grain, flourished, while Poland-Lithuania stagnated.;;;;;;;;;;;;;
EVTDESC1740001;Crown Prince Frederick von Hohenzollern was born to Friedrich-Wilhelm I in Berlin, 1712. Tutored by the same French governess as his father, he was in every aspect pushed to be just like the king. Friedrich-Wilhelm was a man of great renown, popularly known as the “soldier-king”, he had expanded the army by spectacular degrees for his small population, and was generally a very effective ruler. This put massive pressure on Prince Fredrick, who was more interested in art and literature, this would drive his militaristic father to rage, and concluded in beatings and public humiliation. Now he kneels at the foot of the coronation ceremony, standing to inherit an army of 80 thousand of the most disciplined soldiers in Europe. The state of which having observed decades of incline to prosperity, surely Fredrick II can’t possibly muster himself a name so great to rival his father’s?;;;;;;;;;;;;;
EVTDESC176801;King Kristian’s reign was never let go uneventful, it was marked by constant changes in attitude and replacement to the council of advisors depending on his mood. His court life was hectic if not dangerous, he was reported to have been obsessed with destruction, smashing furniture and windows, committing severe self harm, and even beating his own dogs bloody. He was unanimously considered mad by a certain point, for which reason his personal physiatrist, Struensee, gained immense power within the government. In fact, the outright torture Struensee inflicted on Kristian could be the source of his spiralling mental health. His advisors were particularly concerned with the less.. Christian.. Of his hobbies. On the 14th of January 1808 his carrot-waxing was cut short by a stroke, although rumors state that he died due to the shock of observing Spanish auxiliary troops, which he took to be hostile.;;;;;;;;;;;;;
EVTDESC1740002;Granted, his father had set the kindling, but Frederick II had lit it, the bonfire that is Prussia. Victorious in all the great European wars of his time, he was no mere successor to his father, he had forged a legacy of his own. His military prowess alone, both in theory and practice, has earned him a place among the great of history. But grander still, he had been a patron of art, science, music and culture, truly a bastion of the enlightenment. Infact, upon his accession, he was told by the French philosopher D’Alembert, “The philosophers and the men of letters in every land have looked upon you, Sire, as their leader and model.” The Silesian Wars, The War of Austrian Succession, the Partition of Poland, surely not even death will stop our great Frederick. He will without doubt conquer heaven next.;;;;;;;;;;;;;
EVTDESC1740004;The ruler of East Frisia has recently passed away, childless. In his will he wrote that all of his possesions are ought to fall under our rule;;;;;;;;;;;;;
EVTDESC1740005;In his younger years Frederick was sent to a small village in Prussia by his father as a punishment for attempting to flee the country. In that time young Frederick learned the hardships of regular peasants. Through everyday work he realised just how hard was making the prussian soil fertile, and now that he is in charge of our realm, he begun directing more and more royal funds to improve the daily lifes of peasant in his country, knowing that they are one of the most important pillars of this country.;;;;;;;;;;;;;
EVTDESC1740006;Thausands of Migrants have recently been flooding our borders. From lands of Tirol to the city of Koln, opressed protestants have came to find a place where they can finally be free on any discrimination. We welcome them, as the new souls will gladly serve in our military and manufactories fueling our country's economy!;;;;;;;;;;;;;
EVTDESC176802;Since the King clearly cannot handle the task layed before him as the ruler of Denmark-Norway we need to appoint a court physician and a perfect candidate has recently distinguished himself. The so called Johann Friedrich Struensee During Struensee's near ten-year residence in Altona he came into contact with a circle of aristocrats who had been sent away from the royal court in Copenhagen. Among them were Enevold Brandt and Count Schack Carl Rantzau, who were supporters of the Enlightenment. Rantzau recommended Struensee to the court as a physician to attend King Christian VII on his forthcoming tour to princely and royal courts in western Germany, the Netherlands, England, and France. Struensee received the appointment in April 1768. Should we Employ me?;;;;;;;;;;;;;
EVTDESC176803;Struensee's dismissal of many government officials and officers brought him many political enemies. On 30 November 1771, he declared himself and Brandt Counts. These actions stirred feelings of unease and dissatisfaction in the populace of Denmark and Norway.Now he has been assasinated! Yet the great policies he manege to pass will forever remain intact;;;;;;;;;;;;;
EVTDESC16970;After years of useless bickering and disputes, the matter of the Sino-Korean border is to be decided from the highest pedestals of authority in both nations. The Kangxi Emperor and the Joseon of Korea have both sent their diplomats and agreed to bring an end to this border conflict once and for all. The Qing delegation is led by Mukedeng, and the Joseon delegation is led by Pak Kwon. Befre the meet, the two have held a joint commission to survey and demarcate the boundaries between the two states. After extensive geographic surveys and travels up and down the rivers Yalu and Tyumen, the delegates have finally assembled the information and the meeting has begun. The Koreans claim that the territories held by the 7th century Gorguryeo dynasty north of the river are true and that those boundaries should be restored. However giving in to their demands would be seen as a sign of weakness which might harm us in future diplomacy. Our own claims extend a little south of the river in accordance with the territories claimed by the Jurchen Jaegaseung monks as their homeland. But trying to enforce these claims might antagonize the Koreans and may lead to needless violence. Instead, diplomats from both sides also propose a simple third solution. To mark the boundary on the river instead. A simple river dividing two great dynastic empires!;;;;;;;;;;;;;
EVTDESC6071;The Qing have taken in Amursana and started yet another war. We will defeat the pretender and his allies.;;;;;;;;;;;;;
EVTDESC6072;The Dzungar's have made their worst mistake, they have exiled their rightful ruler to our lands. We will recognize him and defeat the Dzungars for the final time!;;;;;;;;;;;;;
EVTDESC176804;It has become increasengly clear that we can't go on like this. Our King continues to neglect his dutys weakening the state. He is not fit to be our monarch! The nobles have proposed a coup d'etat against him so our kingdom can finaly be brought back to greatness.;;;;;;;;;;;;;
EVTDESC174504;The success of the Dutch, British and French East India Companies led the merchants and shipowners of Ostend in the Austrian Netherlands to want to establish direct commercial relations with the Indies. The trade from Ostend to Mocha, India, Bengal and China started in 1715. Some private merchants from Antwerp, Ghent and Ostend were granted charters for the East India trade by the Habsburg government of the Austrian Netherlands, which had recently gained control of the territory from Spain. Between 1715 and 1723, 34 ships sailed from Ostend to China, the Malabar or Coromandel Coasts, Surat, Bengal or Mocha. Those expeditions were financed by different international syndicates composed of Flemish, English, Dutch and French merchants and bankers.Between 1724 and 1732, 21 company vessels were sent out, mainly to Canton in China and to Bengal. Thanks to the rise in tea prices, high profits were made in the China trade. Between 1719 and 1728, the Ostend Company transported 7 million pounds of tea from China (roughly half of the total amount brought to western Europe), which would be about the same as British East India Company during the same period.;;;;;;;;;;;;;
EVTDESC174503;The document is ready, let us send it to the major powers of europe in order to gain their support!;;;;;;;;;;;;;
EVTDESC174507;Austria asks as to potentiall recoginize the ability for woman to acquire their throne as well as signing that their claim to it is just as rightfull as of any men of the Habsburg dynasty;;;;;;;;;;;;;
EVTDESC1745081;The British proposed to recognize the Pragmatic Sanction in return for suspending all of the ostend company's actions, so they may further our monoply on trade with Inida;;;;;;;;;;;;;
EVTDESC1745091;The French proposed to recognize any female claims to the Austrian throne and signing the recently composed Pragmatic Sanction in return for recognizing their dominion over the duchy of Lorraine;;;;;;;;;;;;;
EVTDESC1745101;The Dutch proposed to recognize the Pragmatic Sanction in return for suspending all of the ostend company's actions, so they may further our monoply on trade with Inida;;;;;;;;;;;;;
EVTDESC174510;Our prime minister proposed to recognize any female claims to the Austrian throne and signing the recently composed Pragmatic Sanction in return for suspending all of the ostend company's actions, so we may further our monoply on trade with India;;;;;;;;;;;;;
EVTDESC1745102;The Austria's throne has been teaken over by Maria Theresa! Since we never recognized the Habsburg's "Pragmatic Sanction", we can use it as a pretext to wage war and destroy the Habsburg empire once and for all!;;;;;;;;;;;;;
EVTDESC800002;"[...]We therefore declare by these presents that We regard the bond, which has up to now united Us to the body politic of the German Empire, as severed that We consider the office and honour of Supreme Head of the Empire as lapsed owing to the union of the confederate Estates of the Rhine, and that We are thereby released from all duties undertaken with regard to the German Empire and the Imperial Crown worn and the Imperial rule conducted, on its account, as resigned, as is hereby done."\n\n§YThe Holy Roman Empire has been dissolved by $FROMCOUNTRY$§!;;;;;;;;;;;;;
EVTDESC171002;The South Sea Company was by no means the only company seeking to raise money from investors in 1720. A large number of other joint-stock companies had been created making extravagant (sometimes fraudulent) claims about foreign or other ventures or bizarre schemes. Others represented potentially sound, although novel, schemes, such as for founding insurance companies. These were nicknamed "Bubbles". Some of the companies had no legal basis, while others, such as the Hollow Sword Blade company acting as the South Sea's banker, used existing chartered companies for purposes entirely different from their creation. The York Buildings Company was set up to provide water to London, but was purchased by Case Billingsley who used it to purchase confiscated Jacobite estates in Scotland, which then formed the assets of an insurance company. The passing of the Act gave a boost to the South Sea Company, its shares leaping to L890 in early June. This peak encouraged people to start to sell; to counterbalance this the company's directors ordered their agents to buy, which succeeded in propping the price up at around L750.;;;;;;;;;;;;
EVTDESC171003;In Great Britain, many investors were ruined by the share-price collapse, and as a result, the national economy diminished substantially. The founders of the scheme engaged in insider trading, by using their advance knowledge of the timings of national debt consolidations to make large profits from purchasing debt in advance. Huge bribes were given to politicians to support the Acts of Parliament necessary for the scheme. A parliamentary inquiry was held after the bursting of the bubble to discover its causes. A number of politicians were disgraced, and people found to have profited immorally from the company had personal assets confiscated proportionate to their gains (most had already been rich and remained so).;;;;;;;;;;;;
EVTDESC171004;One of the Minister's, the so-called Robert Wallpole has apperently found a solution to the South Sea Bubble crisis. is it wise to entrust our course to him?;;;;;;;;;;;;;
EVTDESC171005;The newly appointed First Lord of the Treasury, Robert Walpole, successfully restored public confidence in the financial system. However, public opinion, as shaped by the many prominent men who lost money, demanded revenge. Walpole supervised the process, which removed all 33 of the company directors and stripped them of, on average, 82% of their wealth. The money went to the victims and the stock of the South Sea Company was divided between the Bank of England and the East India Company. Walpole made sure that King George and his mistresses were protected, and by a margin of three votes he managed to save several key government officials from impeachment. In the process, Walpole won plaudits as the savior of the financial system while establishing himself as the dominant figure in British politics; historians credit him for rescuing the Whig government, and indeed the Hanoverian Dynasty, from total disgrace.;;;;;;;;;;;;
EVTDESC171006;After years of hard work, we managed to somewhat stablize our debt issue;;;;;;;;;;;;;
EVTDESC171008;A notable general has recently been rising through the ranks of our Military. Should we advance his career?;;;;;;;;;;;;;
EVTDESC171010;We have lost our lands in France and we cannot claim to be a dual monarchy any longer;;;;;;;;;;;;;
EVTDESC712340;The people of Venice are quaking with revanchism, after a fiery speech from the Doge at the San Marco Square, they have realized just how far Venice has fallen from its former glory. They demand wind at our back, and to them we answer: Our sails will billow! Now just to choose a path at our crossroads, for ambition is nothing without direction. We can choose to either expand further into Northern Italy, and claim the cradle of the renaissance. Or to dominate the mediterranean, and become an archipelago of our own. (This choice is important, as it will decide your path for the rest of the game);;;;;;;;;;;;;
EVTDESC712341;At 10:00 this morning a Venetian ambassador arrived at our capital, issuing us a document demanding complete cessation of the crown of Lombardio-Venetien within the week, they are to assume serene overlordship over the Duchy, and threaten us with military action if we are to refuse. What is it we should do? They are backed by allies, is it worth enabling a continental war over such a small duchy out of our dozens? But then again, giving in to the Venetian rats would cause international disgrace…;;;;;;;;;;;;;
EVTDESC712342;The diplomat we have sent has returned with good news.. The spanish have accepted! And are to completely forfeit control over the duchy, allowing our officials to formally exchange control from them to us. Truly a great day for Venetians and Milanese both!;;;;;;;;;;;;;
EVTDESC712343;The document we sent them has been returned, smeared with what looks like human feces. The self-righteous pigs have insulted the doge to the limit, what are we to do? Can we truly stand for such bastardization of respect?;;;;;;;;;;;;;
EVTDESC712344;After annexation of the island, all Genoese bureaucrats were forced to flee, leaving a power vacuum. This posed a perfect opportunity for an organization of Corsican Separatists that had been looking for an opening for years, control was seized, influential Italians imprisoned, and a defense militia hastily established. Corsica is only yet ours nominally, as we have lost any control we may have gained in the peace treaty with Genoa.;;;;;;;;;;;;;
EVTDESC712345;Our aggressive ventures into the western Mediterranean have not been taken lightly by the Genoese, they have issued diplomatic protest again and again, all in vain. They gave up trying honourable means when we annexed Sardinia. Earlier this week, a trading ship train travelling through the straight of was assaulted by ships flying Venetian banners! This was no doubt staged by the Genoese, as means to justify war. They have been seeking annexation of Sardinia for months, and will in all likelihood war to take it from us if we do not apologize soon. But this could also very well be another chance to exercise our famed opportunism…;;;;;;;;;;;;;
EVTDESC712346;At 11:00 this morning a Venetian ambassador arrived in Istanbul, issuing us a document demanding complete forfeit of Gallipoli, Morea, Atina, Khalkis, Iraklion, Cyprus, southern Crimea and more. This is an outrageous request, we would be surrendering massive swathes of the Greek land that we have fought and died for. Surely we haven’t declined to the point where we are willing to hand out bloodbound Turkish ground to some covetous snakes. But.. they have gotten quite powerful as of late. The undying quarrel amongst the advisory proves this to be one of the greatest crises in Ottoman history, what are we to do?;;;;;;;;;;;;;
EVTDESC712347;A Turkish diplomat arrived at the Doge’s palace, with no sight of the diplomat we sent anywhere, he explains how the Sublime Porte has decided to ignore the referendum, and will be continuing the occupation of Greece. He also proceeded to explain how the ambassador had been beheaded at his arrival! This is a disgusting bastardization of diplomatic virtue, our new Venice can not stand for this.;;;;;;;;;;;;;
EVTDESC712348;The Turks have completely evacuated the Greek land included in the demand, and our ships are already on their way to establish Venetian control. We have not only massively expanded our trade empire, but we have also liberated Christians all over the aegean. We have truly successfully built an archipelago of our own!;;;;;;;;;;;;;
EVTDESC69691;Where pirates once dominated seas stretching from The Caribbean to Persia, are now all but rid of their buccaneering terrorizers. Pirate after pirate hath met their end, be it by sword or pardon, the deaths of greats such as Blackbeard and Black Bart have alerted the world to the fact that Atlantic piracy can no longer thrive as it once did. The great powers of Europe having been at peace for so long has heightened government control over the seas and the use of privateers has declined due to Europe's shift toward free trade. These two factors combined have rendered piracy an unsustainable trade. The merchant can now sleep soundly at night knowing that the Atlantic's air is no longer filled with the fluttering of the jolly roger, nor its waters the sound of the dreadful hull.;;;;;;;;;;;;;
EVTDESC175005;Under Mughal rule, Bengal was an affluent province with a major stake in local and foreign trade. It is estimated that during the 16th and 17th centuries, Bengal supplied most of the opium, silk, textiles and saltpetre to local and European markets. In fact, Bengal was so dominant in the trade of Muslim that to this day Muslin is called 'Daka' in central Asia which comes from the Bengali city name of 'Dhaka'! Now all that is gone. With the weakning of the Mughal empire and the resulting civil strife, Bengali trade was shook to its core. Then the incompetent Nawabs and greedy Europeans steadily dismantled Bengal's economy such that now the Europeans control the ports and the trade while Bengal remains as a submissive supplier for Europe's factories. Recently, with an even further decline in the economy and an over-reliance on the Europeans, Bengal has lost the last vestiges of its economic independence effectively making it nothing but a puppet state of the British.;;;;;;;;;;;;;
EVTDESC1516002;Grim news arrives from Aragon as popular resentment against heavy taxation combined with the damaging toll of the succession war has resulted in open rebellion against the crown. Despite uniting with Castille to form Spain, Aragon never gave up it's unique culture and administrative practices. Instead, attempts to integrate the region into a Castilian system of governance only resulted in failure and made Aragonese cultural movements stronger. Famine, disease and almost continuous warfare in the Spanish Netherlands drained money, energy and men and weakened the economy so much that it is estimated the population of Spain fell nearly 25% between 1600 and 1700. All this had a damaging effect on Aragon too. Now the economic stress of the succession war and the resulting steep increase in taxation have put the final nail in the coffin and the Aragonese nobility and peasantry alike have taken up arms against the King.;;;;;;;;;;;;;
EVTDESC1721005;In the last one and a half century, Sweden has rapidly risen to great power status. With a small yet professional army, the Swedes have built an empire with holdings on both sides of the Baltic by defeated its rivals in Moscow, Poland and Denmark along with numerous other German states.  Since the middle of the previous century, the King Charles XI had ruled Sweden. After the end of the devastating Scanian war in 1679, Charles XI devoted the rest of his life to avoiding further warfare by gaining larger independence in foreign affairs while he also promoted economic stabilization and a reorganization of the military. His remaining 20 years on the throne were thus the longest peacetime that Sweden experienced in recent history. With Charles's death in 1697, the throne passed to his 14 year old son Charles XII. For a few years Sweden experienced an uneasy peace. Now, the treacherous Russians and their allies have decided to take advantage of Charles XII's inexperience and have declared an Anti-Sweden coalition. War has come to Sweden. This war shall decide the fate of Charles XII, the fate of Northern Europe and the fate of Sweden itself.  This war is termed by many as being 'The Great Northern War'.;;;;;;;;;;;;;
EVTDESC135792;Finally, after a 400 year battle, we are free from the chains of our Aryan overlords! We have been oppressed, butchered, slave-taken and assimilated. We have always been known as a peaceful people, but surely the crimes of these barbarians are worthy of some form of punishment?;;;;;;;;;;;;;
EVT91241542OPT2;Let cossacks do what they want.;;;;;;;;;;;;;
EVTNAME91241543;Mazepa urising;;;;;;;;;;;;;
EVTNAME91241544;Collegium of Little Russia;;;;;;;;;;;;;
EVTDESC91241544;Collegium of Little Russia was an administrative body of the Russian Empire in the Hetmanate created for the first time by the ukase of Peter the Great on May 27, 1722 in place of the Little Russia Prikase. It was created during the life of Hetman Skoropadsky as a higher appellate institution and administrative controlling body of the Russian state system in the Hetmanate. Upon the death of Ivan Skoropadsky on July 14, 1722, the Collegium overtook the Hetman's prerogatives which was confirmed by the Imperial ukases of April 27 and July 3, 1723. After becoming the head of state power in Hetmanate, the collegium conducted number of reforms of state structure directed on subordination of all parts of Hetmanate to the Russian administration, implementation of Russian laws and legal norms in the Hetmanate, unification of its orders to the all-Imperial standards.;;;;;;;;;;;;;
EVT91241544OPT1;Let the stream go.;;;;;;;;;;;;;
EVT91241544OPT2;Good chance to elemenate all the Hetmanate.;;;;;;;;;;;;;
EVTNAME178309;The $FROMCOUNTRY$ uprising;;;;;;;;;;;;;
EVTDESC178309;Cossacks once again moved forces on our troops and declared the free state. What is our choice?;;;;;;;;;;;;;
EVTC178309OPT1;Destroy them all.;;;;;;;;;;;;;
EVTC178309OPT2;Let them go.;;;;;;;;;;;;;
EVTNAME178300;Hetmanate and The Russian Empire;;;;;;;;;;;;;
EVTDESC178300;With time passing, we reached real power and handle a powerful army that can lead as to independance and perish our enemies. Now it is time to decide should we rise once again on our lords?;;;;;;;;;;;;;
EVTC178300OPT1;To war!;;;;;;;;;;;;;
EVTC178300OPT2;We will not rise against peaceful rule.;;;;;;;;;;;;;
EVTNAME178301;The exile of Paliy;;;;;;;;;;;;;
EVTDESC178301;Russian Tsar Peter I and left-bank Ukraine ataman Ivan Mazepa, who were allied with Poland against Sweden at the time, intervened diplomatically, arranging a ceasefire, and ordered Paliy to surrender Bila Tserkva, but he and his men refused. Mazepa convinced Russian Tsar Peter I to allow him to intervene, which he successfully did, taking over major portions of right-bank Ukraine. Fearing the popularity of Paliy, Mazepa had him exiled to Siberia in 1705.;;;;;;;;;;;;;
EVTOPT1783001;We do what we must to do.;;;;;;;;;;;;;
EVTNAME178303;Question of intervence;;;;;;;;;;;;;
EVTDESC178303;Russian Tsar Peter I and left-bank Ukraine ataman Ivan Mazepa, who were allied with Poland against Sweden at the time, intervened diplomatically, arranging a ceasefire, and ordered Paliy to surrender Bila Tserkva, but he and his men refused. Mazepa convinced Russian Tsar Peter I to allow him to intervene;;;;;;;;;;;;;
EVT1783003OPT;We will not allow any brutal takeover.;;;;;;;;;;;;;
EVTNAME178305;Pruth peace;;;;;;;;;;;;;
EVTDESC178305;The Prut Peace is a peace treaty between Russia and Turkey as a result of the Prut campaign of 1711. Signed on 12 (23) July 1711 on the Prut River, near the city of Yassy by the Russian envoys P.P.Shafirov and B.P.Sheremetev and the Turkish representative - Grand Vizier Baltadzhi Mehmed Pasha.;;;;;;;;;;;;;
EVT1783005OPT;We need to accept reality.;;;;;;;;;;;;;
EVTNAME178306;Aftermatch of rebellion;;;;;;;;;;;;;
EVTDESC178306;Together with the occupied territories, the unrest of the Cossacks and the Orthodox population in our territories also disappeared..;;;;;;;;;;;;;
EVT178306OPT;We need to accept reality.;;;;;;;;;;;;;
EVTNAME178307;Paliy rebellion;;;;;;;;;;;;;
EVTDESC178307;Was a Cossack uprising, led by colonel Semen Paliy against the Polish-Lithuanian Commonwealth in 1702-1704. In 1699 a new Polish king Augustus II disbanded the Cossack militia and signed a peace treaty with Ottoman Turkey. Cossacks were angered by this situation, and in 1702 colonel (polkovnyk) Paliy started an open rebellion against the crown, the last of the major Cossack uprisings against the Commonwealth. Together with a number of other Cossack polkovnyks, Paliy and his rebels captured Bila Tserkva, Fastiv, Nemirov and a few other towns.;;;;;;;;;;;;;
EVT178307OPT;Crush them with force!;;;;;;;;;;;;;
EVTNAME178308;Mazepas forces occupied right-bank Hetmanate;;;;;;;;;;;;;
