Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
switch_to_early_russian_tech_title;Orthodoxy, Autocracy and Nationality!;;;;;;;;;;;;;
switch_to_early_russian_tech_short;Orthodoxy, Autocracy and Nationality!;;;;;;;;;;;;;
switch_to_early_russian_tech_setup;Orthodoxy, Autocracy and Nationality!;;;;;;;;;;;;;
switch_to_early_russian_tech_desc;Orthodoxy, Autocracy and Nationality, also known as Official Nationality was the dominant ideological doctrine of Russian emperor Nicholas I. "The Triad" of Official Nationality was originally proposed by Minister of Education Sergey Uvarov in his April 2, 1833 circular letter to subordinate educators. It was soon embraced by Nicholas and his establishment and gained wide public recognition, vocally supported by intellectuals like Mikhail Pogodin, Fyodor Tyutchev and Nikolay Gogol. Critics of the policy saw this principle as a call for Russification. Yet the very fact of its existence, being Russia's first statewide political ideology since the sixteenth century, indicated the nation's brewing transition to modernity.;;;;;;;;;;;;;
switch_to_russian_intelligentsia;Russian Intelligentsia;;;;;;;;;;;;;
switch_to_russian_intelligentsia_title;Russian Intelligentsia;;;;;;;;;;;;;
switch_to_russian_intelligentsia_short;Russian Intelligentsia;;;;;;;;;;;;;
switch_to_russian_intelligentsia_setup;Russian Intelligentsia;;;;;;;;;;;;;
switch_to_russian_intelligentsia_desc;The Crimean War awakened the new Russian emperor Alexander II (who succeeded Nicholas I in March 1855) to the need to overcome Russia's backwardness in order to compete successfully with the other European powers. At the same time, the Russian educated elite was living a cultural, political and technological flourishing. This elite was divided into Slavophiles and Westernizers, according to their views on the path Russia should take in the future, and the social class they represented was called intelligentsia.;;;;;;;;;;;;;
elective_monarchy_oligarchy_ruler;King;;;;;;;;;;;;;
declere_russian_empire_desc;Now that we own vast coast along the Baltic and the Black seas, influences from Western Europe are helping us modernize and reform our nation and Western style of education is being adopte, we can show our might to other great powers of Europe! From now on, Russia will be ruled by an Emperor!\n§YUnlocks Further §GExpansion Routes\n§YNOTE: Taking this decision after taking unique Tsarist Russia Expansion Routes will couse the benefits given by those decisions to be removed, including cores or modifiers, it will also remove the infamy you spent on those decisions.§!;;;;;;;;;;;;;
the_cult_of_an_enligthened_monarch_title;The Cult of an Enlightened Monarch;;;;;;;;;;;;;
absolutist_indoctrination_title;Prove the Superiority of an Absolute Monarchy;;;;;;;;;;;;;
the_enlightened_regime_title;Establish an Enlightened Monarchy!;;;;;;;;;;;;;
encourage_protestant_migration_title;Invite protestant migrants;;;;;;;;;;;;;
encourage_protestant_migration_desc;Our population is low, we can increase it by inviting oppressed protestants from all over the Holy roman empire to come to our kingdom, were they can work and serve in our military, without being discriminated.;;;;;;;;;;;;;
declere_russian_empire_title;Proclaim The Russian Empire! §Y(!)§!;;;;;;;;;;;;;
EVTNAME19000;Estates general on French internal politics;;;;;;;;;;;;;
EVTOPTA19000;Favor the nobility;;;;;;;;;;;;;
EVTOPTB19000;Favor the clergy;;;;;;;;;;;;;
EVTOPTC19000;Favor the Third Estate;;;;;;;;;;;;;
become_USA_title;Form the United States of America;;;;;;;;;;;;;
become_USA_desc;Long have these proud colonies been subject to the greed and oppression of the European powers, but no more! The surge of liberty in the colonies has granted us an opportunity of forming a proud federation of independent states free from tyranny. The United States of America!;;;;;;;;;;;;;
the_enlightened_court_desc;The encroachment of the our state on domains that have traditionally been dominated by regional aristocrats, local courts or other interest groups has led to a widespread resentment of our monarch and the capital court. We should establish a proper court, that will be merely an addition to our king's power;;;;;;;;;;;;;
manowar;Two-decker;;;;;;;;;;;;;
steam_transport;East Indiaman;;;;;;;;;;;;;
ironclad;Three-decker;;;;;;;;;;;;;
monitor;Razee;;;;;;;;;;;;;
cruiser;Heavy Frigate;;;;;;;;;;;;;
dreadnought;Heavy First Rate;;;;;;;;;;;;;
dreadnoughts;Heavy First Rate;;;;;;;;;;;;;
dreadnoughts_desc;First-rate was the designation used by The British Royal Navy for the largest ships of the line employed in her fleet. By the final decades of the 18th century, a first-rate would carry more than a hundred guns across her three decks, with more than eight hundred crews on board. Although powerful, first-rates saw limited use and construction because of their costs, only a few first-rates was maintained at any time. The first-rate HMS Victory, Admiral Nelson’s flagship at Trafalgar, has survived to the present.;;;;;;;;;;;;;
battleship;Seventy-four;;;;;;;;;;;;;
artillery;Light Artillery;;;;;;;;;;;;;
the_enlightened_regime_desc;With no obstacles left in the way, no unnecessary government body with proper power and our great king at his throne, born to rule and lead, the true embodiment of an enlightened monarch, we can finally proclaim ourselves as a enlightened monarchy!;;;;;;;;;;;;;
the_cult_of_an_enligthened_monarch_desc;Unquestionable, Intellectual, ruling thanks to the divine right, a master in all subjects, a cunning warrior, great administrator and a charming diplomat. These are only a few of many qualities our monarch possesses, truly he is the one destined to rule our country, the ever-great reformers, he will be the on to lead us to greatness beyond believe!;;;;;;;;;;;;;
absolutist_indoctrination_desc;Corruption can be found in all form's of government, however it is not possible within an absolute monarchy. Our monarch is the state, therefore he cannot act out of its interest! Although it might seem that putting all the power in the hands of one person is not a good idea, i assure you, that our king and his successors are the greatest people to ever live, and they will lead us to peace and prosperity!;;;;;;;;;;;;;
establish_ecole_militire_title;Establish Ecole Militaire;;;;;;;;;;;;;
establish_ecole_militire_desc;Founded in 1750 by King Louis XV, after the War of the Austrian Succession, on the basis of a proposal of Marshal Maurice de Saxe and with the support of Madame de Pompadour and financier Joseph Paris Duverney. Previously, military academies were exclusive to children of a noble background and offered apprenticeships in the King's Stables or the stables of other royal members. With the aim of creating an academic college for cadet officers from poor noble families, the exclusivity that royal military academies held vanished. By the edict of January 1751, King Louis XV founded the institution intended for the education of five hundred noble young men and born without fortune. Article XI of the edict provides for "by way of first perpetual endowment" the tax on playing cards. The administration is entrusted to the Secretary of State for War. The Royal Military Academy included a number of military colleges in the province such as the School of Brienne where students were admitted on evidence of nobility. At the end of their schooling, admission to the Royal Military School in Paris was done through a national competition.;;;;;;;;;;;;;
establish_an_engineer_school_title;Establish an engineer school;;;;;;;;;;;;;
establish_an_engineer_school_desc;A new age is coming, age of railroads. If we want to keep up, we should start educating our people and building up our infrastructure, so we won't fall behind other great power;;;;;;;;;;;;;
annex_lor_title;Annex Lorraine;;;;;;;;;;;;;
annex_lor_desc;Lorraine has been our close to us for a long time now. Surely after being subject of our influence for this long, they won't resist our rule.;;;;;;;;;;;;;
rights_of_man_title;Declaration of Rights of Man;;;;;;;;;;;;;
rights_of_man_desc;The representatives of the French people, organized as a National Assembly, believing that the ignorance, neglect, or contempt of the rights of man are the sole cause of public calamities and of the corruption of governments, have determined to set forth in a solemn declaration the natural, unalienable, and sacred rights of man, in order that this declaration, being constantly before all the members of the Social body, shall remind them continually of their rights and duties; in order that the acts of the legislative power, as well as those of the executive power, may be compared at any moment with the objects and purposes of all political institutions and may thus be more respected, and, lastly, in order that the grievances of the citizens, based hereafter upon simple and incontestable principles, shall tend to the maintenance of the constitution and redound to the happiness of all.;;;;;;;;;;;;
edict_of_tolerance_title;Edict of Versailles;;;;;;;;;;;;;
edict_of_tolerance_desc;We have considered that the Protestants, thus deprived of all legal existence, were faced with an impossible choice between profaning the sacraments by simulated conversions or compromising the status of their children by contracting marriages that were inherently null and void according to the legislation of our kingdom. The regulations have even assumed that there were only Catholics in our states; and this fiction, today inadmissible, has served as a motive for the silence of the law which would not have been able to legally recognize followers of another belief in France without either banishing them from the lands of our authority or providing right away for their civil status. Principles so contrary to the prosperity and tranquility of our kingdom would have multiplied the emigrations and would have excited continual troubles within families, if we had not provisionally profited from the jurisprudence of our courts to thrust aside greedy relatives who contested the children's rights to the inheritance of their fathers relying on the laws against Calvinists]. Such a situation has for a long time demanded our intervention to put an end to these dangerous contradictions between the rights of nature and the dispositions of the law.;;;;;;;;;;;;
annex_bengal_title;Annex Bengal;;;;;;;;;;;;;
annex_bengal_desc;Now that we have enough influence in the Bengal sultanate, we can finally pressure them into joining directly into the crown of Great Britain!;;;;;;;;;;;;;
claim_the_raj_title_title;Claim the Raj title;;;;;;;;;;;;;
claim_the_raj_title_desc;Owning vast territories across the Indian sub-continent and making the Mughal Empire kneel to us and collapse into pathetic substates, we can proclaim that we are the sole dominant power, the Greatest Raj!;;;;;;;;;;;;;
renovate_the_armada_title;Renovate The Armada;;;;;;;;;;;;;
renovate_the_armada_desc;The Spanish Armada was a Habsburg Spanish fleet of 130 ships that sailed from Corunna in late May 1588, under the command of the Duke of Medina Sidonia, with the purpose of escorting an army from Flanders to invade England. Medina Sidonia was an aristocrat without naval command experience but was made commander by King Philip II. The aim was to overthrow Queen Elizabeth I and her establishment of Protestantism in England, to stop English interference in the Spanish Netherlands and to stop the harm caused by English and Dutch privateering ships that interfered with Spanish interests in the Americas. If we want to rebuild our might and prestige, renovating the Armada could be a great starting point to begin.;;;;;;;;;;;;;
introduce_the_cadastre_tax_and_banks_title;Introduce The Banks & Taxes Reforms;;;;;;;;;;;;;
introduce_the_cadastre_tax_and_banks_desc;The quite recent war for the throne of our nation has left us with a crippled economy and army. There is no question that we have to recover from these loses if we want to still be considered a great power. Only through new taxes can we ensure our recovery. These taxes will be put to our new national bank, which will put it to use effectively and according to our greatest needs;;;;;;;;;;;;;
royal_academy_of_the_fine_arts_title;Fund The Royal Academy Of The Fine Arts;;;;;;;;;;;;;
royal_academy_of_the_fine_arts_desc;The academy was established by royal decree in 1744. About twenty years later, the enlightened monarch Charles III purchased a palace in Madrid as the academy's new home. The building had been designed by José Benito de Churriguera for the Goyeneche family. The King commissioned Diego de Villanueva to convert the building for academic use, employing a neoclassical style in place of Churriguera's baroque design.;;;;;;;;;;;;;
expel_the_jesuits_title;Expel The Jesuits;;;;;;;;;;;;;
expel_the_jesuits_desc;The spanish crown is in an economic crisis, and we are in great need of money. The Jesuits have acquired an incredible amount of wealth over the centuries. An idea has recently been proposed to expel them and take over their wealth, though it may damage our reputation in other catholic countries.;;;;;;;;;;;;;
royal_spanish_academy_title;Establish An Officer Academy;;;;;;;;;;;;;
royal_spanish_academy_desc;A strong army can determine the very existence of our state, therefore, following the examples of other European nations, such as Prussia or France, we should establis a proper Officer academy, so we can train our armie to the point that even the mightiest of the great powers will fear our retaliation!;;;;;;;;;;;;;
hold_prussian_herbstubung_title;Hold the first herbstubung;;;;;;;;;;;;;
hold_prussian_herbstubung_desc;It has been said by a certain general, that the first object in the establishment of an army ought to be making provision for the belly, that being the basis and foundation of all operations. By holding these fall maneuvers, we can ensure the effectiveness of our troops later on the battlefield, as well as give a change for the commanders and our soldier-king to bond with their soliders;;;;;;;;;;;;;
introduce_the_goose_step_title;Introduce the Goose Step;;;;;;;;;;;;;
introduce_the_goose_step_desc;The goose step is a special marching step performed on formal military parades and other ceremonies. While marching in parade formation, troops swing their legs in unison off the ground while keeping each leg rigidly straight. The ""Stechschritt"" originated in the 18th century, like other march steps, as a method of keeping troops lined up properly as they advanced towards enemy lines. It was introduced into German military tradition by Leopold I, Prince of Anhalt-Dessau, a Field Marshal whose close attention to training transformed the Prussian infantry into one of the most formidable armed forces in Europe. Other armies adopted different march steps that served the same purpose; in the British Army, soldiers were trained to swing their arms in a wide arc to allow officers to keep the advancing line in order. The Russian Empire adopted the goose step during the 1796–1801 reign of Paul I.;;;;;;;;;;;;
regimental_cantons_title;Fund the Regimental cantons;;;;;;;;;;;;;
regimental_cantons_desc;Canton Regulation (Kantonreglement) was a system of recruitment used by the Prussian army between 1733 and 1813. The country was divided into recruiting districts called cantons (Kantone), and each canton was the responsibility of a regiment. The system was a Prussian distinctive. Every male was from the youngest possible age enrolled in the army, and by 1740 the Prussian army, with a strength of 3.6% of the total population, was proportionately the largest in Europe. The new system replaced coercive recruiting, which in turn replaced the hiring of undependable and expensive mercenary forces. It allowed the army to double from 38,000 to 76,000, making it the fourth largest in Europe, and it linked the local population more closely to the royal government.;;;;;;;;;;;;;
prussian_academy_of_sciences_title;Prussian Academy Of Sciences;;;;;;;;;;;;;
prussian_academy_of_sciences_desc;Prince-elector Frederick III of Brandenburg founded the Academy under the name of Kurfürstlich Brandenburgische Societät der Wissenschaften ("Electoral Brandenburg Society of Sciences") upon the advice of Gottfried Leibniz, who was appointed president. Unlike other Academies, the Prussian Academy was not directly funded out of the state treasury. Frederick granted it the monopoly on producing and selling calendars in Brandenburg, a suggestion from Leibniz. As Frederick was crowned "King in Prussia" in 1701, creating the Kingdom of Prussia, the Academy was renamed Königlich Preußische Sozietät der Wissenschaften (""Royal Prussian Society of Sciences""). While other Academies focused on a few topics, the Prussian Academy was the first to teach both sciences and humanities. In 1710, the Academy statute was set, dividing the Academy into two sciences and two humanities classes.;;;;;;;;;;;;;
british_south_africa_title;Establish British South Africa;;;;;;;;;;;;;
british_south_africa_desc;Possessing the strategic outpost next to the cape of good hope, we can establish our presence through founding the Cape colony and immediately starting reaping the benefits from the rich mines of south africa enriching our country;;;;;;;;;;;;;
revise_the_treaty_of_andrusovo_title;Revise The Treaty of Perpetual Peace;;;;;;;;;;;;;
revise_the_treaty_of_andrusovo_desc;Signed in 1686 the Treaty of Perpetual Peace was a humiliating defeat for our commonwealth, forcing as to give up vast amounts of land in the east. Facing an invasion from Sweden and Zaporizhian cossack. Now that we have reclaimed our rightful spot among the Great Powers of the world, we can finally renounce this treaty and lay claim to our eastern lands.;;;;;;;;;;;;;
vassalize_ducal_prussia_title;Bring Back Ducal Prussia;;;;;;;;;;;;;
vassalize_ducal_prussia_desc;During the Swedish deluge in response to the Swedish-Prussian alliance, King John II Casimir of Poland submitted a counter-offer which Frederick William accepted. They signed the Treaty of Bromberg on 6 September 1657 and the Treaty of Wehlau on 29 July 1657. In return for Frederick William's renunciation of the Swedish-Prussian alliance, John Casimir recognised Frederick William's full sovereignty over the Duchy of Prussia. Now that these lands our back in our hands, we should establish a new loyal vassal on the Prussian throne.;;;;;;;;;;;;;
move_capital_to_warsaw_title;Move The Royal Court To Warsaw;;;;;;;;;;;;;
move_capital_to_warsaw_desc;The king has already been residing in Warsaw for few years now. The city has been growing quite rapidly over the few years,by moving our capital there would not only be beneficial strategically, since it's further away from our Austrian border, but it would also help with creating a proper government... ;;;;;;;;;;;;;
second_union_of_hadiach_title;The Second Union of Hadiach;;;;;;;;;;;;;
second_union_of_hadiach_desc;The Treaty of Hadiach was a treaty signed on 16 September 1658 in Hadiach between representatives of the Polish–Lithuanian Commonwealth and Ukrainian Cossacks. It was designed to elevate the Cossacks and Ruthenians to the position equal to that of Poland and Lithuania in the Polish–Lithuanian union and in fact transforming the Polish–Lithuanian Commonwealth into a Polish–Lithuanian–Ruthenian Commonwealth (Rzeczpospolita Trojga Narodów, "Commonwealth of Three Nations"). By sticking back to this document, we can establish ourselves as one of the strongest nations in Europe;;;;;;;;;;;;;
recover_inflanty_title;Recover Inflanty;;;;;;;;;;;;;
recover_inflanty_desc;Inflanty was the Polish-Lithuanian baltic territory, covering the territory of the duchy of Livonia, lost to Sweden during the deluge. Being strong and stable enough, we can finally lay back our claim to it.;;;;;;;;;;;;;
recruit_prussian_military_advisors_title;Invite Prussian Military Advisors;;;;;;;;;;;;;
recruit_prussian_military_advisors_desc;Prussia is one of most advanced nations military wise. it would be wise of us to employ few advisors to begin shaping up our army up to the European standard.;;;;;;;;;;;;;
recover_hungary_title;Triumph in Hungary;;;;;;;;;;;;;
recover_hungary_desc;After many years we've finally managed to push back the filthy Habsburgs recover our provinces in Hungary! Our conquest of Europe is about to begin, first Pest, then Vienna and finally Rome will bow down to the Ottoman Empire!;;;;;;;;;;;;;
create_imperial_navy_engieering_school_title;Create The Imperial Navy Engineering School;;;;;;;;;;;;;
create_imperial_navy_engieering_school_desc;The history of sea power is largely, though by no means solely, a narrative of contests between nations, of mutual rivalries, of violence frequently culminating in war. The profound influence of sea commerce upon the wealth and strength of countries was clearly seen long before the true principles which governed its growth and prosperity were detected. If we want to truly become a global power a naval academy, can be a good start to begin modernizing our navy.;;;;;;;;;;;;;
abolish_janisseries_title;Abolish the Janissaries;;;;;;;;;;;;;
abolish_janisseries_desc;The formation of the Janissaries has been dated to the reign of Murad I (r. 1362–1389), the third ruler of the Ottoman Empire. The Ottomans instituted a tax of one-fifth on all slaves taken in war, and it was from this pool of manpower that the sultans first constructed the Janissary corps as a personal army loyal only to the sultan. Now this loyalty has become the origin of degeneracy of this empire! The only way to bring back our glory fully is to abolish their institution completely!;;;;;;;;;;;;;
nizam-i_djedid_reforms_title;Nizam-i Djedid Reforms;;;;;;;;;;;;;
nizam-i_djedid_reforms_desc;With the Janissaries out of the way, we can enact a series of new reforms with the central objective being the creation of a professional army along European lines and a private treasury to finance military spending, as well as other administrative reforms. The age of the New Order can finally begin!;;;;;;;;;;;;;
avenge_1683_title;Avenge 1683;;;;;;;;;;;;;
avenge_1683_desc;We have failed once before the gates of Vienna, now we shall take our revenge!;;;;;;;;;;;;;
claim_florida_title;Claim Florida;;;;;;;;;;;;;
claim_florida_desc;Florida, although not full of riches compared to other lands in America, will serve as a great lunching pod to eventually detach south America and the carrabien from Spain. We may finally indulge in the great riches of South Peru and New Spain;;;;;;;;;;;;;
claim_louisiana_title;Claim Louisiana;;;;;;;;;;;;;
claim_louisiana_desc;Westward expansion is the natural way for $COUNTRYNAME$ to widen it's influence over the world. Louisiana's great riches will help us a great deal in our future wars.;;;;;;;;;;;;;
claim_canada_title;Claim Canada;;;;;;;;;;;;;
claim_canada_desc;The colonists of Canada unfortunately did not join us in our glorious revolution, though this does not mean we can't help them in freeing themselves from foreign imperialism.;;;;;;;;;;;;;
war_on_natives_title;War on Natives;;;;;;;;;;;;;
war_on_natives_desc;The native lands have proven to be quite a challenge to civilize. The time of their ignorance has came to an end though. Soon the winds of civilization will come to their lands under our flag and our colonists!;;;;;;;;;;;;;
hamiltons_tresury_reforms_title;Hamiltonian treasury reforms;;;;;;;;;;;;;
hamiltons_tresury_reforms_desc;Governments at all levels had taken on so much debt during the Revolution. The commitment to pay them back was not taken very seriously. By the late 1780s, the value of such public securities had plunged to a small fraction of their face value. In other words, state IOU's — the money borrowed to finance the Revolution — were viewed as nearly worthless. Hamilton issued a bold proposal. The federal government should pay off all CONFEDERATION (state) debts at full value. Such action would dramatically enhance the legitimacy of the new central government. To raise money to pay off the debts, Hamilton would issue new SECURITIES bonds). Investors who had purchased these public securities could make enormous profits when the time came for the United States to pay off these new debts.;;;;;;;;;;;;;
enact_the_bill_of_rights_title;Ratify the Bill of Rights;;;;;;;;;;;;;
enact_the_bill_of_rights_desc;The United States Bill of Rights comprises the first ten amendments to the United States Constitution. Proposed following the often bitter 1787–88 debate over the ratification of the Constitution, and written to address the objections raised by Anti-Federalists, the Bill of Rights amendments add to the Constitution specific guarantees of personal freedoms and rights, clear limitations on the government's power in judicial and other proceedings, and explicit declarations that all powers not specifically granted to the U.S. Congress by the Constitution are reserved for the states or the people. The concepts codified in these amendments are built upon those found in earlier documents, especially the Virginia Declaration of Rights (1776), as well as the English Bill of Rights (1689) and the Magna Carta (1215).;;;;;;;;;;;;;
usa_navy_title;Invest in a proper national navy;;;;;;;;;;;;;
usa_navy_desc;The $COUNTRYNAME$ is a new and independent nation. If we truly want to secure our interest abroad we need a national navy. We'll be able to protect our merchant ships as well as spread our influence outside of the continent. The riches of the Caribbean are just waiting to be secured...;;;;;;;;;;;;;
build_the_white_house_title;Build the White House;;;;;;;;;;;;;
build_the_white_house_desc;Our leader needs a proper place to govern from. European monarchs have their grand palaces, we ourselves can't be worse!;;;;;;;;;;;;;
burn_down_the_white_house_title;Burn down the White House;;;;;;;;;;;;;
the_bastion_of_liberty_title;The Bastion of Liberty;;;;;;;;;;;;;
the_bastion_of_liberty_desc;As a first independent nation on the continent, with proper reforms we can serve as an alternative to imperialist empires of europe. We can become a form of safe-heaven for all people valuing freedom. All great and educated minds can find a home here, no matter the religion or nationality they may be free of European oppression;;;;;;;;;;;;;
become_mex_title;Form Mexico;;;;;;;;;;;;;
become_mex_desc;We must leave the last of our colonial heritage behind and reform into a proper independent state. The nation of Mexico will become the protector of all of Mesoamerica!;;;;;;;;;;;;;
become_gco_title;Form Gran Colombia;;;;;;;;;;;;;
become_gco_desc;The time has come to shake off the last remains of our colonial past. We must form a proper nation and solidify our claims to this region.;;;;;;;;;;;;;
become_lpl_title;Form La Plata;;;;;;;;;;;;;
become_lpl_desc;The time has come to shake off the last remains of our colonial past. We must form a proper nation and solidify our claims to this region.;;;;;;;;;;;;;
become_pru_bol_desc;The time has come to shake off the last remains of our colonial past. We must form a proper nation and solidify our claims to this region.;;;;;;;;;;;;;
become_brz_title;Form Brazil;;;;;;;;;;;;;
become_brz_desc;The colonial masters who wished to enslave us are gone. It is time to form a truly independent country of our own. From this day forth the watchword of Brazil will be 'Independence or Death!';;;;;;;;;;;;;
become_que_title;Form Quebec;;;;;;;;;;;;;
become_que_desc;The time has come to shake off the last remains of our colonial past. We must form a proper nation and solidify our claims to this region.;;;;;;;;;;;;;
become_can_title;Form Canada;;;;;;;;;;;;;
become_can_desc;The time has come to shake off the last remains of our colonial past. We must form a proper nation and solidify our claims to this region.;;;;;;;;;;;;;
draft_a_constitution_title;Compose a National Constitution;;;;;;;;;;;;;
draft_a_constitution_desc;A new philosophical concept called constitutionalism has been developed, where the government accepts legal limits to its power. This is an intriguing idea, we may finally decide on how our country should be governed.;;;;;;;;;;;;;
buy_louisiana_title;Propose to buy Louisiana;;;;;;;;;;;;;
buy_louisiana_desc;Louisiana would be a great addition to our country's territory, perhaps there is no need to spill blood over it? We should send a proper delegation to the French and offer a peacfull aquisition of Louisiana for a sum of money.;;;;;;;;;;;;;
new_england_claim_title;Claim New England;;;;;;;;;;;;;
new_england_claim_desc;Those incompetent fools over in Thirteen colonies have no idea how to properly govern people, we should free some of their people of their silly administration and New England would certainly be a great addition to our nation's territory.;;;;;;;;;;;;;
hundsun_bay_company_claim_title;Declare dominance over the Canada region;;;;;;;;;;;;;
hundsun_bay_company_claim_desc;We should be the sole owner of the lands in Canada, the pathetic attempts of colonization by the English settlers in the east must be stopped if we truly want to secure this land.;;;;;;;;;;;;;
fund_merchant_navy_title;Fund a merchant navy;;;;;;;;;;;;;
fund_merchant_navy_desc;Naval dominance and securing trade is our best way to secure our current and future interest on the global state. Therefore we should start by building a merchant navy.;;;;;;;;;;;;;
claim_french_canada_title;Claim French Canada;;;;;;;;;;;;;
claim_french_canada_desc;It's in our best interest to keep any competitors on the continent out of colonizing our rightful land. Therefore this french colony must be gone!;;;;;;;;;;;;;
increase_colonization_efforts_title;Increase colonization efforts;;;;;;;;;;;;;
increase_colonization_efforts_desc;Our lands are in majority habited by natives. We should increase our efforts and find new people willing to colonize the land for us, as well as assimilate any natives that are in our major cities.;;;;;;;;;;;;;
native_equal_rights_act_title;The Lousianian native civil rights act;;;;;;;;;;;;;
native_equal_rights_act_desc;Our culture is very accepting of native people of Americas. Since we struggle with the population, perhaps we should give the natives the same rights as our citizens?;;;;;;;;;;;;;
invite_french_officers_title;Invite French officers;;;;;;;;;;;;;
invite_french_officers_desc;French officers are known as one of the greatest in the world. By inviting them to our country, we may improve our military pretty significantly, which will help us in our future wars.;;;;;;;;;;;;;
army_reform_ula_title;Reform the Louisianian Army;;;;;;;;;;;;;
army_reform_ula_desc;Our army has been lacking in quality ever since we settled on the shores of America. If we are to secure our land from hostile invaders, we must commit several important reforms at once!;;;;;;;;;;;;;
claim_fr_canada_title;Free French Canada;;;;;;;;;;;;;
claim_fr_canada_desc;Our brothers in the north are still under the oppression of the French!It is our duty as an independent nation to free our comrades from the European imperialism. We must waste no time and immedietyl cross the border to bring the freedom the the french-canadian people, that the rightfully deserve;;;;;;;;;;;;;
fund_new_orlean_title;Build New Orelans;;;;;;;;;;;;;
fund_new_orlean_desc;La Nouvelle-Orléans (New Orleans) was founded in the spring of 1718 (May 7 has become the traditional date to mark the anniversary, but the actual day is unknown by the French Mississippi Company, under the direction of Jean-Baptiste Le Moyne de Bienville, on land inhabited by the Chitimacha. It was named for Philippe II, Duke of Orléans, who was Regent of the Kingdom of France at the time. His title came from the French city of Orléans.;;;;;;;;;;;;;
native_assmiliation_act_title;Native assimilation act;;;;;;;;;;;;;
