Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
colonial_benefits_059;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_060;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_061;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_062;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_063;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_064;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_065;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_066;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_067;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_068;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_069;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_070;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_071;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_072;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_073;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_074;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_075;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_076;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_077;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_078;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_079;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_080;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_081;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_082;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_083;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_084;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_085;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_086;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_087;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_088;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_089;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_090;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_091;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_092;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_093;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_094;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_095;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_096;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_097;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_098;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_099;Benefits from Colonies;;;;;;;;;;;;;
colonial_benefits_100;Benefits from Colonies;;;;;;;;;;;;;
